Step,Information:,X=2p,Run:,1/20
2.51188643150959e+007,-1.60960574417384e+000,-1.91531524903962e+001,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+007,-1.81504332302222e+000,-1.51348857737303e+001,3.16979000000000e-012,0.00000000000000e+000
3.98107170553499e+007,-1.93796271334172e+000,-1.19190237024325e+001,3.16979000000000e-012,0.00000000000000e+000
5.01187233627275e+007,-2.00433112572597e+000,-9.33671770908805e+000,3.16979000000000e-012,0.00000000000000e+000
6.30957344480196e+007,-2.02798104794227e+000,-7.25294981434303e+000,3.16979000000000e-012,0.00000000000000e+000
7.94328234724286e+007,-2.01414662673693e+000,-5.56069292397152e+000,3.16979000000000e-012,0.00000000000000e+000
1.00000000000001e+008,-1.96184635287778e+000,-4.17672667660283e+000,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+008,-1.86601305715525e+000,-3.03896816493564e+000,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+008,-1.72037839484489e+000,-2.10485379368366e+000,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+008,-1.52195943983730e+000,-1.34942509894293e+000,3.16979000000000e-012,0.00000000000000e+000
2.51188643150959e+008,-1.27660973666172e+000,-7.60797602684850e-001,3.16979000000000e-012,0.00000000000000e+000
3.16227766016840e+008,-1.00242772972443e+000,-3.31523074652788e-001,3.16979000000000e-012,0.00000000000000e+000
3.98107170553499e+008,-7.26756129977830e-001,-4.84310904766010e-002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627275e+008,-4.76772638405355e-001,1.12610359420512e-001,3.16979000000000e-012,0.00000000000000e+000
6.30957344480197e+008,-2.70102286991527e-001,1.83347946655583e-001,3.16979000000000e-012,0.00000000000000e+000
7.94328234724286e+008,-1.11861506369882e-001,1.95053322710916e-001,3.16979000000000e-012,0.00000000000000e+000
1.00000000000001e+009,1.94651048468920e-003,1.72312514545357e-001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+009,7.91123807362434e-002,1.31424802826176e-001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+009,1.27372043883687e-001,8.19793207928750e-002,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+009,1.52701144647783e-001,2.93147693308647e-002,3.16979000000000e-012,0.00000000000000e+000
2.51188643150960e+009,1.59035280712715e-001,-2.33604716608046e-002,3.16979000000000e-012,0.00000000000000e+000
3.16227766016840e+009,1.48727952567493e-001,-7.34207778190937e-002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553500e+009,1.23484874600941e-001,-1.17843304599861e-001,3.16979000000000e-012,0.00000000000000e+000
5.01187233627275e+009,8.56137868074023e-002,-1.52998651075260e-001,3.16979000000000e-012,0.00000000000000e+000
6.30957344480197e+009,3.90708625437692e-002,-1.75466427575894e-001,3.16979000000000e-012,0.00000000000000e+000
7.94328234724287e+009,-1.05489061666695e-002,-1.83560209790375e-001,3.16979000000000e-012,0.00000000000000e+000
1.00000000000001e+010,-5.74056022913048e-002,-1.78405189046592e-001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179418e+010,-9.72548668635778e-002,-1.63541951633812e-001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+010,-1.28353293740256e-001,-1.43372512882965e-001,3.16979000000000e-012,0.00000000000000e+000
